ID	Forward	Reverse	home_location	home_sequence	hybrid
16A_double_pos_5	16A_double_pos_5_Fw	16A_double_pos_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_double_pos_6	16A_double_pos_6_Fw	16A_double_pos_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_double_pos_7	16A_double_pos_7_Fw	16A_double_pos_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_double_pos_8	16A_double_pos_8_Fw	16A_double_pos_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_double_pos_9	16A_double_pos_9_Fw	16A_double_pos_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_double_pos_10	16A_double_pos_10_Fw	16A_double_pos_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_mid_1	16A_mCh_mid_1_Fw	16A_mCh_mid_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_mid_2	16A_mCh_mid_2_Fw	16A_mCh_mid_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_mid_3	16A_mCh_mid_3_Fw	16A_mCh_mid_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_mid_4	16A_mCh_mid_4_Fw	16A_mCh_mid_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_mid_5	16A_mCh_mid_5_Fw	16A_mCh_mid_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_mid_6	16A_mCh_mid_6_Fw	16A_mCh_mid_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_mid_7	16A_mCh_mid_7_Fw	16A_mCh_mid_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_mid_8	16A_mCh_mid_8_Fw	16A_mCh_mid_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_mid_9	16A_mCh_mid_9_Fw	16A_mCh_mid_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_mid_10	16A_mCh_mid_10_Fw	16A_mCh_mid_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
16A_mCh_high_1	16A_mCh_high_1_Fw	16A_mCh_high_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_non_sorted_1	3xCTCF_non_sorted_1_Fw	3xCTCF_non_sorted_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_non_sorted_2	3xCTCF_non_sorted_2_Fw	3xCTCF_non_sorted_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_non_sorted_3	3xCTCF_non_sorted_3_Fw	3xCTCF_non_sorted_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_non_sorted_4	3xCTCF_non_sorted_4_Fw	3xCTCF_non_sorted_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
