ID	Forward	Reverse	home_location	home_sequence	hybrid
23_34A_DelE12_P5_2	23_34A_DelE12_P5_2_Fw	23_34A_DelE12_P5_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelE12_P5_3	23_34A_DelE12_P5_3_Fw	23_34A_DelE12_P5_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelE12_P5_4	23_34A_DelE12_P5_4_Fw	23_34A_DelE12_P5_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelE12_P5_5	23_34A_DelE12_P5_5_Fw	23_34A_DelE12_P5_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelD2_P6_1	23_34A_DelD2_P6_1_Fw	23_34A_DelD2_P6_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelD2_P6_2	23_34A_DelD2_P6_2_Fw	23_34A_DelD2_P6_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelD2_P6_3	23_34A_DelD2_P6_3_Fw	23_34A_DelD2_P6_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelD2_P6_4	23_34A_DelD2_P6_4_Fw	23_34A_DelD2_P6_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelD2_P6_5	23_34A_DelD2_P6_5_Fw	23_34A_DelD2_P6_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelE12_P6_1	23_34A_DelE12_P6_1_Fw	23_34A_DelE12_P6_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelE12_P6_2	23_34A_DelE12_P6_2_Fw	23_34A_DelE12_P6_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelE12_P6_3	23_34A_DelE12_P6_3_Fw	23_34A_DelE12_P6_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelE12_P6_4	23_34A_DelE12_P6_4_Fw	23_34A_DelE12_P6_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelE12_P6_5	23_34A_DelE12_P6_5_Fw	23_34A_DelE12_P6_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_WT_ctrl	23_34A_WT_ctrl_Fw	23_34A_WT_ctrl_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelD2_ctrl	23_34A_DelD2_ctrl_Fw	23_34A_DelD2_ctrl_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_DelE12_ctrl	23_34A_DelE12_ctrl_Fw	23_34A_DelE12_ctrl_Rv	F1CBS_16	F1CBS_16	CAST-129S
