ID	Forward	Reverse	home_location	home_sequence	hybrid
MK01_P5_5	MK01_P5_5_Fw	MK01_P5_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_P6_1	MK01_P6_1_Fw	MK01_P6_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_P6_2	MK01_P6_2_Fw	MK01_P6_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_P6_3	MK01_P6_3_Fw	MK01_P6_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_P6_4	MK01_P6_4_Fw	MK01_P6_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_P6_5	MK01_P6_5_Fw	MK01_P6_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_ctrl_1	MK01_ctrl_1_Fw	MK01_ctrl_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_ctrl_2	MK01_ctrl_2_Fw	MK01_ctrl_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_ctrl_3	MK01_ctrl_3_Fw	MK01_ctrl_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_ctrl_4	MK01_ctrl_4_Fw	MK01_ctrl_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_ctrl_5	MK01_ctrl_5_Fw	MK01_ctrl_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_ctrl_6	MK01_ctrl_6_Fw	MK01_ctrl_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_ctrl_7	MK01_ctrl_7_Fw	MK01_ctrl_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_ctrl_8	MK01_ctrl_8_Fw	MK01_ctrl_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_ctrl_9	MK01_ctrl_9_Fw	MK01_ctrl_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK01_ctrl_10	MK01_ctrl_10_Fw	MK01_ctrl_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P1_1	MK02_P1_1_Fw	MK02_P1_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P2_1	MK02_P2_1_Fw	MK02_P2_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P2_2	MK02_P2_2_Fw	MK02_P2_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P3_1	MK02_P3_1_Fw	MK02_P3_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P3_2	MK02_P3_2_Fw	MK02_P3_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P3_3	MK02_P3_3_Fw	MK02_P3_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P3_4	MK02_P3_4_Fw	MK02_P3_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P3_5	MK02_P3_5_Fw	MK02_P3_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P4_1	MK02_P4_1_Fw	MK02_P4_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P4_2	MK02_P4_2_Fw	MK02_P4_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P4_3	MK02_P4_3_Fw	MK02_P4_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P4_4	MK02_P4_4_Fw	MK02_P4_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P4_5	MK02_P4_5_Fw	MK02_P4_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P5_1	MK02_P5_1_Fw	MK02_P5_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P5_2	MK02_P5_2_Fw	MK02_P5_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P5_3	MK02_P5_3_Fw	MK02_P5_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P5_4	MK02_P5_4_Fw	MK02_P5_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P5_5	MK02_P5_5_Fw	MK02_P5_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P6_1	MK02_P6_1_Fw	MK02_P6_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P6_2	MK02_P6_2_Fw	MK02_P6_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P6_3	MK02_P6_3_Fw	MK02_P6_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P6_4	MK02_P6_4_Fw	MK02_P6_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_P6_5	MK02_P6_5_Fw	MK02_P6_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_ctrl_1	MK02_ctrl_1_Fw	MK02_ctrl_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_ctrl_2	MK02_ctrl_2_Fw	MK02_ctrl_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_ctrl_3	MK02_ctrl_3_Fw	MK02_ctrl_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_ctrl_4	MK02_ctrl_4_Fw	MK02_ctrl_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_ctrl_5	MK02_ctrl_5_Fw	MK02_ctrl_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_ctrl_6	MK02_ctrl_6_Fw	MK02_ctrl_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_ctrl_7	MK02_ctrl_7_Fw	MK02_ctrl_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_ctrl_8	MK02_ctrl_8_Fw	MK02_ctrl_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_ctrl_9	MK02_ctrl_9_Fw	MK02_ctrl_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK02_ctrl_10	MK02_ctrl_10_Fw	MK02_ctrl_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P1_1	MK03_P1_1_Fw	MK03_P1_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P2_1	MK03_P2_1_Fw	MK03_P2_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P2_2	MK03_P2_2_Fw	MK03_P2_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P2_3	MK03_P2_3_Fw	MK03_P2_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P2_4	MK03_P2_4_Fw	MK03_P2_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P2_5	MK03_P2_5_Fw	MK03_P2_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P3_1	MK03_P3_1_Fw	MK03_P3_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P3_2	MK03_P3_2_Fw	MK03_P3_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P3_3	MK03_P3_3_Fw	MK03_P3_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P3_4	MK03_P3_4_Fw	MK03_P3_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P3_5	MK03_P3_5_Fw	MK03_P3_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P4_1	MK03_P4_1_Fw	MK03_P4_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P4_2	MK03_P4_2_Fw	MK03_P4_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P4_3	MK03_P4_3_Fw	MK03_P4_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P4_4	MK03_P4_4_Fw	MK03_P4_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P4_5	MK03_P4_5_Fw	MK03_P4_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P5_1	MK03_P5_1_Fw	MK03_P5_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P5_2	MK03_P5_2_Fw	MK03_P5_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P5_3	MK03_P5_3_Fw	MK03_P5_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P5_4	MK03_P5_4_Fw	MK03_P5_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P5_5	MK03_P5_5_Fw	MK03_P5_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P6_1	MK03_P6_1_Fw	MK03_P6_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P6_2	MK03_P6_2_Fw	MK03_P6_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P6_3	MK03_P6_3_Fw	MK03_P6_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P6_4	MK03_P6_4_Fw	MK03_P6_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_P6_5	MK03_P6_5_Fw	MK03_P6_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_ctrl_1	MK03_ctrl_1_Fw	MK03_ctrl_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_ctrl_2	MK03_ctrl_2_Fw	MK03_ctrl_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_ctrl_3	MK03_ctrl_3_Fw	MK03_ctrl_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_ctrl_4	MK03_ctrl_4_Fw	MK03_ctrl_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_ctrl_5	MK03_ctrl_5_Fw	MK03_ctrl_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_ctrl_6	MK03_ctrl_6_Fw	MK03_ctrl_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_ctrl_7	MK03_ctrl_7_Fw	MK03_ctrl_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_ctrl_8	MK03_ctrl_8_Fw	MK03_ctrl_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_ctrl_9	MK03_ctrl_9_Fw	MK03_ctrl_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
MK03_ctrl_10	MK03_ctrl_10_Fw	MK03_ctrl_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
R1_001.fastq.gz_NA	-	-	F1CBS_16	F1CBS_16	CAST-129S
R2_001.fastq.gz_NA	-	-	F1CBS_16	F1CBS_16	CAST-129S
