ID	Forward	Reverse	home_location	home_sequence	hybrid
clone_E2270_23_34A_D7	clone_E2270_23_34A_D7_Fw	clone_E2270_23_34A_D7_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2270_23_34A_D8	clone_E2270_23_34A_D8_Fw	clone_E2270_23_34A_D8_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2270_23_34A_D9	clone_E2270_23_34A_D9_Fw	clone_E2270_23_34A_D9_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2270_23_34A_D10	clone_E2270_23_34A_D10_Fw	clone_E2270_23_34A_D10_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2270_23_34A_D11	clone_E2270_23_34A_D11_Fw	clone_E2270_23_34A_D11_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2270_23_34A_D12	clone_E2270_23_34A_D12_Fw	clone_E2270_23_34A_D12_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_A1	clone_E2259_23_MK03_A1_Fw	clone_E2259_23_MK03_A1_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_A2	clone_E2259_23_MK03_A2_Fw	clone_E2259_23_MK03_A2_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_A5	clone_E2259_23_MK03_A5_Fw	clone_E2259_23_MK03_A5_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_A6	clone_E2259_23_MK03_A6_Fw	clone_E2259_23_MK03_A6_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_A8	clone_E2259_23_MK03_A8_Fw	clone_E2259_23_MK03_A8_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_A9	clone_E2259_23_MK03_A9_Fw	clone_E2259_23_MK03_A9_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_A10	clone_E2259_23_MK03_A10_Fw	clone_E2259_23_MK03_A10_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_B1	clone_E2259_23_MK03_B1_Fw	clone_E2259_23_MK03_B1_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_B2	clone_E2259_23_MK03_B2_Fw	clone_E2259_23_MK03_B2_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_B3	clone_E2259_23_MK03_B3_Fw	clone_E2259_23_MK03_B3_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_B4	clone_E2259_23_MK03_B4_Fw	clone_E2259_23_MK03_B4_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_B5	clone_E2259_23_MK03_B5_Fw	clone_E2259_23_MK03_B5_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_B6	clone_E2259_23_MK03_B6_Fw	clone_E2259_23_MK03_B6_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_B8	clone_E2259_23_MK03_B8_Fw	clone_E2259_23_MK03_B8_Rv	F1CBS_16	F1CBS_16	CAST-129S
