ID	Forward	Reverse	home_location	home_sequence	hybrid
rep1_34_mCh-_P6_1	rep1_34_mCh-_P6_1_Fw	rep1_34_mCh-_P6_1_Rv	-	-	CAST-129S
rep1_34_mCh-_P6_2	rep1_34_mCh-_P6_2_Fw	rep1_34_mCh-_P6_2_Rv	-	-	CAST-129S
rep1_34_mCh-_P6_3	rep1_34_mCh-_P6_3_Fw	rep1_34_mCh-_P6_3_Rv	-	-	CAST-129S
rep1_34_mCh-_P6_4	rep1_34_mCh-_P6_4_Fw	rep1_34_mCh-_P6_4_Rv	-	-	CAST-129S
rep1_34_mCh-_P6_5	rep1_34_mCh-_P6_5_Fw	rep1_34_mCh-_P6_5_Rv	-	-	CAST-129S
rep1_34_mCh-_P6_10k	rep1_34_mCh-_P6_10k_Fw	rep1_34_mCh-_P6_10k_Rv	-	-	CAST-129S
rep1_41_mCh-_P1_1	rep1_41_mCh-_P1_1_Fw	rep1_41_mCh-_P1_1_Rv	-	-	CAST-129S
rep1_41_mCh-_P2_1	rep1_41_mCh-_P2_1_Fw	rep1_41_mCh-_P2_1_Rv	-	-	CAST-129S
rep1_41_mCh-_P2_2	rep1_41_mCh-_P2_2_Fw	rep1_41_mCh-_P2_2_Rv	-	-	CAST-129S
rep1_41_mCh-_P2_3	rep1_41_mCh-_P2_3_Fw	rep1_41_mCh-_P2_3_Rv	-	-	CAST-129S
rep1_41_mCh-_P2_4	rep1_41_mCh-_P2_4_Fw	rep1_41_mCh-_P2_4_Rv	-	-	CAST-129S
rep1_41_mCh-_P2_5	rep1_41_mCh-_P2_5_Fw	rep1_41_mCh-_P2_5_Rv	-	-	CAST-129S
rep1_41_mCh-_P3_1	rep1_41_mCh-_P3_1_Fw	rep1_41_mCh-_P3_1_Rv	-	-	CAST-129S
rep1_41_mCh-_P3_2	rep1_41_mCh-_P3_2_Fw	rep1_41_mCh-_P3_2_Rv	-	-	CAST-129S
rep1_41_mCh-_P3_3	rep1_41_mCh-_P3_3_Fw	rep1_41_mCh-_P3_3_Rv	-	-	CAST-129S
rep1_41_mCh-_P3_4	rep1_41_mCh-_P3_4_Fw	rep1_41_mCh-_P3_4_Rv	-	-	CAST-129S
